,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
246,Ryerson,43.6571618,-79.37893709999999,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
247,Ryerson,43.6571618,-79.37893709999999,lululemon athletica,43.653394,-79.380722,Sporting Goods Shop
248,Ryerson,43.6571618,-79.37893709999999,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
249,Ryerson,43.6571618,-79.37893709999999,Bell Trinity Square,43.65347479872822,-79.38246987630343,Office
250,Ryerson,43.6571618,-79.37893709999999,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
251,Ryerson,43.6571618,-79.37893709999999,Shisha&Co,43.6567479206269,-79.37433722726891,Smoke Shop
252,Ryerson,43.6571618,-79.37893709999999,Butter Baker,43.65566927096165,-79.3842978108375,Bakery
253,Ryerson,43.6571618,-79.37893709999999,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
254,Ryerson,43.6571618,-79.37893709999999,Taiyaki NYC - Toronto,43.65558,-79.384462,Ice Cream Shop
255,Garden District,43.6571618,-79.37893709999999,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
256,Garden District,43.6571618,-79.37893709999999,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
257,Garden District,43.6571618,-79.37893709999999,Blaze Pizza,43.656518,-79.380015,Pizza Place
258,Garden District,43.6571618,-79.37893709999999,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
259,Garden District,43.6571618,-79.37893709999999,Page One Cafe,43.65777161112601,-79.3760725691681,Café
260,Garden District,43.6571618,-79.37893709999999,DAVIDsTEA,43.65658619027106,-79.38116704725516,Tea Room
261,Garden District,43.6571618,-79.37893709999999,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
262,Garden District,43.6571618,-79.37893709999999,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
263,Garden District,43.6571618,-79.37893709999999,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
264,Garden District,43.6571618,-79.37893709999999,Five Guys,43.65710635305761,-79.38130606340378,Burger Joint
265,Garden District,43.6571618,-79.37893709999999,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
266,Garden District,43.6571618,-79.37893709999999,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
267,Garden District,43.6571618,-79.37893709999999,Tacos 101,43.656636132918166,-79.37696796225362,Taco Place
268,Garden District,43.6571618,-79.37893709999999,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
269,Garden District,43.6571618,-79.37893709999999,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
270,Garden District,43.6571618,-79.37893709999999,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
271,Garden District,43.6571618,-79.37893709999999,306 Yonge Street - Jordan Store,43.65649471160899,-79.38101531134684,Sporting Goods Shop
272,Garden District,43.6571618,-79.37893709999999,Cineplex Cinemas,43.65612555948613,-79.38039005666784,Movie Theater
273,Garden District,43.6571618,-79.37893709999999,Infuse Cafe,43.658068043552504,-79.38172645275614,Coffee Shop
274,Garden District,43.6571618,-79.37893709999999,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
275,Garden District,43.6571618,-79.37893709999999,The 3 Brewers,43.655474284721,-79.38041324445061,Beer Bar
276,Garden District,43.6571618,-79.37893709999999,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa
277,Garden District,43.6571618,-79.37893709999999,Nordstrom,43.655041,-79.3809665,Clothing Store
278,Garden District,43.6571618,-79.37893709999999,JOEY,43.6560936540828,-79.38187792357716,American Restaurant
279,Garden District,43.6571618,-79.37893709999999,Ryerson Image Centre,43.65752337161094,-79.37945958709186,Art Gallery
280,Garden District,43.6571618,-79.37893709999999,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant
281,Garden District,43.6571618,-79.37893709999999,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
282,Garden District,43.6571618,-79.37893709999999,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
283,Garden District,43.6571618,-79.37893709999999,Urban Herbivore,43.65497185575342,-79.38085556030273,Vegetarian / Vegan Restaurant
284,Garden District,43.6571618,-79.37893709999999,Milestones,43.65630763877396,-79.38082230024877,Fast Food Restaurant
285,Garden District,43.6571618,-79.37893709999999,Spring Sushi,43.656252529816086,-79.38065954471074,Sushi Restaurant
286,Garden District,43.6571618,-79.37893709999999,Balzac's Coffee,43.65785440672277,-79.37919981155157,Coffee Shop
287,Garden District,43.6571618,-79.37893709999999,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
288,Garden District,43.6571618,-79.37893709999999,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
289,Garden District,43.6571618,-79.37893709999999,JOEY Eaton Centre,43.65540379999999,-79.38192889999999,Restaurant
290,Garden District,43.6571618,-79.37893709999999,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
291,Garden District,43.6571618,-79.37893709999999,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
292,Garden District,43.6571618,-79.37893709999999,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
293,Garden District,43.6571618,-79.37893709999999,Oakham Café,43.658077944767534,-79.37831497990125,Café
294,Garden District,43.6571618,-79.37893709999999,Bourbon St. Grill,43.6551351410162,-79.3808225262395,Fast Food Restaurant
295,Garden District,43.6571618,-79.37893709999999,SEPHORA,43.653688,-79.38012,Cosmetics Shop
296,Garden District,43.6571618,-79.37893709999999,MUJI,43.656024,-79.383284,Miscellaneous Shop
297,Garden District,43.6571618,-79.37893709999999,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
298,Garden District,43.6571618,-79.37893709999999,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
299,Garden District,43.6571618,-79.37893709999999,Tim Hortons,43.656755,-79.380512,Coffee Shop
300,Garden District,43.6571618,-79.37893709999999,CF Toronto Eaton Centre,43.65359376340117,-79.38061140153864,Shopping Mall
301,Garden District,43.6571618,-79.37893709999999,Indigo,43.65351471121164,-79.38069591056922,Bookstore
302,Garden District,43.6571618,-79.37893709999999,Panera Bread,43.65710745327419,-79.38157439231873,Bakery
303,Garden District,43.6571618,-79.37893709999999,Kabul Express,43.65669146835466,-79.37664313658586,Middle Eastern Restaurant
304,Garden District,43.6571618,-79.37893709999999,LUSH,43.653557,-79.3804,Cosmetics Shop
305,Garden District,43.6571618,-79.37893709999999,Red Lobster,43.656328,-79.383621,Seafood Restaurant
306,Garden District,43.6571618,-79.37893709999999,BMV Books,43.657047061091596,-79.38166061431659,Bookstore
307,Garden District,43.6571618,-79.37893709999999,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
308,Garden District,43.6571618,-79.37893709999999,DAVIDsTEA,43.65506981949658,-79.38059022205873,Tea Room
309,Garden District,43.6571618,-79.37893709999999,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
310,Garden District,43.6571618,-79.37893709999999,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
311,Garden District,43.6571618,-79.37893709999999,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
312,Garden District,43.6571618,-79.37893709999999,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
313,Garden District,43.6571618,-79.37893709999999,Danish Pastry House,43.654574,-79.38074,Bakery
314,Garden District,43.6571618,-79.37893709999999,Jack Astor's Bar & Grill,43.65601939992059,-79.38032551379719,Restaurant
315,Garden District,43.6571618,-79.37893709999999,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
316,Garden District,43.6571618,-79.37893709999999,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
317,Garden District,43.6571618,-79.37893709999999,Citrus Restaurant & Lounge @ The Grand Hotel,43.65627304573888,-79.37422062269164,Lounge
318,Garden District,43.6571618,-79.37893709999999,Lake Devo,43.6569936860937,-79.37689788366988,Lake
319,Garden District,43.6571618,-79.37893709999999,MAC,43.65405547492733,-79.38071368220903,Cosmetics Shop
320,Garden District,43.6571618,-79.37893709999999,Nordstrom Ebar,43.654648676831954,-79.38057377013143,Coffee Shop
321,Garden District,43.6571618,-79.37893709999999,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
322,Garden District,43.6571618,-79.37893709999999,Marshalls,43.659308,-79.3824621,Department Store
323,Garden District,43.6571618,-79.37893709999999,Big Smoke Burger,43.65492030150413,-79.38080432697494,Burger Joint
324,Garden District,43.6571618,-79.37893709999999,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
325,Garden District,43.6571618,-79.37893709999999,Roots,43.65361341708363,-79.38024401664734,Clothing Store
326,Garden District,43.6571618,-79.37893709999999,Hollister Co.,43.654479660102204,-79.38091371769396,Clothing Store
327,Garden District,43.6571618,-79.37893709999999,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea Shop
328,Garden District,43.6571618,-79.37893709999999,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
329,Garden District,43.6571618,-79.37893709999999,Imperial Pub,43.656254269765554,-79.37895528846455,Pub
330,Garden District,43.6571618,-79.37893709999999,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
331,Garden District,43.6571618,-79.37893709999999,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
332,Garden District,43.6571618,-79.37893709999999,Disney Store,43.654248,-79.381232,Toy / Game Store
333,Garden District,43.6571618,-79.37893709999999,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
334,Garden District,43.6571618,-79.37893709999999,Starbucks,43.65596912045543,-79.38268426666406,Coffee Shop
335,Garden District,43.6571618,-79.37893709999999,Panago,43.65825817735338,-79.38431282558368,Pizza Place
336,Garden District,43.6571618,-79.37893709999999,EB Games,43.65529344166874,-79.38032812642462,Video Game Store
337,Garden District,43.6571618,-79.37893709999999,Vans,43.654825509733335,-79.38024076741966,Shoe Store
338,Garden District,43.6571618,-79.37893709999999,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
339,Garden District,43.6571618,-79.37893709999999,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant
340,Garden District,43.6571618,-79.37893709999999,Starbucks,43.659509,-79.382132,Coffee Shop
341,Garden District,43.6571618,-79.37893709999999,Ethiopiques,43.65651274304155,-79.377077748846,Ethiopian Restaurant
342,Garden District,43.6571618,-79.37893709999999,GoodLife Fitness Toronto Bell Trinity Centre,43.653436,-79.382314,Gym
343,Garden District,43.6571618,-79.37893709999999,Ryerson Square,43.656988428886045,-79.37689617296417,Other Great Outdoors
344,Garden District,43.6571618,-79.37893709999999,Fine Asian Bowl,43.6553866,-79.3803264,Vietnamese Restaurant
345,Garden District,43.6571618,-79.37893709999999,Fran's,43.65426474929814,-79.37912005538317,Diner
346,Garden District,43.6571618,-79.37893709999999,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
347,Garden District,43.6571618,-79.37893709999999,lululemon athletica,43.653394,-79.380722,Sporting Goods Shop
348,Garden District,43.6571618,-79.37893709999999,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
349,Garden District,43.6571618,-79.37893709999999,Bell Trinity Square,43.65347479872822,-79.38246987630343,Office
350,Garden District,43.6571618,-79.37893709999999,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
351,Garden District,43.6571618,-79.37893709999999,Shisha&Co,43.6567479206269,-79.37433722726891,Smoke Shop
352,Garden District,43.6571618,-79.37893709999999,Butter Baker,43.65566927096165,-79.3842978108375,Bakery
353,Garden District,43.6571618,-79.37893709999999,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
354,Garden District,43.6571618,-79.37893709999999,Taiyaki NYC - Toronto,43.65558,-79.384462,Ice Cream Shop
355,Glencairn,43.709577,-79.44507259999999,Miyako Sushi Restaurant,43.709111,-79.44393,Japanese Restaurant
356,Glencairn,43.709577,-79.44507259999999,Pizza Nova,43.707503883344074,-79.44314118823905,Pizza Place
357,Glencairn,43.709577,-79.44507259999999,"Chalker's Pub, Billiards and Bistro",43.705746734874204,-79.44237750652644,Pub
358,Glencairn,43.709577,-79.44507259999999,Fraserwood Park,43.71354951931429,-79.4424819946289,Park
359,Cloverdale,43.6509432,-79.55472440000001,Carolina's Cuisina,43.648863,-79.549504,Filipino Restaurant
360,Islington,43.6509432,-79.55472440000001,Carolina's Cuisina,43.648863,-79.549504,Filipino Restaurant
361,Martin Grove,43.6509432,-79.55472440000001,Carolina's Cuisina,43.648863,-79.549504,Filipino Restaurant
362,Princess Gardens,43.6509432,-79.55472440000001,Carolina's Cuisina,43.648863,-79.549504,Filipino Restaurant
363,West Deane Park,43.6509432,-79.55472440000001,Carolina's Cuisina,43.648863,-79.549504,Filipino Restaurant
364,Highland Creek,43.7845351,-79.16049709999999,Royal Canadian Legion,43.78253332838298,-79.16308473261682,Bar
365,Rouge Hill,43.7845351,-79.16049709999999,Royal Canadian Legion,43.78253332838298,-79.16308473261682,Bar
366,Port Union,43.7845351,-79.16049709999999,Royal Canadian Legion,43.78253332838298,-79.16308473261682,Bar
367,Flemingdon Park,43.72589970000001,-79.340923,Sorento Restaurant,43.72657509457231,-79.34198930569546,Italian Restaurant
368,Flemingdon Park,43.72589970000001,-79.340923,Oomomo,43.72642908913988,-79.34328336099873,Discount Store
369,Flemingdon Park,43.72589970000001,-79.340923,Fitness Connection,43.72747286430573,-79.34170684305083,Gym
370,Flemingdon Park,43.72589970000001,-79.340923,Tilley Endurables,43.72703319748601,-79.34292634000684,Clothing Store
371,Flemingdon Park,43.72589970000001,-79.340923,Swiss Chalet Rotisserie & Grill,43.7267367878352,-79.34140272120312,Restaurant
372,Flemingdon Park,43.72589970000001,-79.340923,Japanese Canadian Cultural Centre,43.726429,-79.334971,Concert Hall
373,Flemingdon Park,43.72589970000001,-79.340923,Skiis and Biikes,43.726350918006425,-79.34297712786963,Bike Shop
374,Flemingdon Park,43.72589970000001,-79.340923,Just Hockey Source For Sports,43.72709513128194,-79.34259061584578,Sporting Goods Shop
375,Flemingdon Park,43.72589970000001,-79.340923,The Beer Store,43.7269871,-79.3414943,Beer Store
376,Flemingdon Park,43.72589970000001,-79.340923,Genghis Khan Mongolian Grill,43.7269059862849,-79.34121626053623,Asian Restaurant
377,Flemingdon Park,43.72589970000001,-79.340923,Memories of Japan,43.72734746849249,-79.34136445237439,Japanese Restaurant
378,Flemingdon Park,43.72589970000001,-79.340923,Tim Hortons,43.72289725323043,-79.33911703526974,Coffee Shop
379,Flemingdon Park,43.72589970000001,-79.340923,Asian Legend,43.7265905030894,-79.34218786843495,Dim Sum Restaurant
380,Flemingdon Park,43.72589970000001,-79.340923,Real Canadian Superstore,43.722704,-79.337508,Supermarket
381,Flemingdon Park,43.72589970000001,-79.340923,GoodLife Fitness North York Don Mills and Eglinton,43.722704,-79.337508,Gym
382,Flemingdon Park,43.72589970000001,-79.340923,The Beer Store,43.7227042,-79.3375083,Beer Store
383,Flemingdon Park,43.72589970000001,-79.340923,Congee Star 帝王名粥,43.72658622416194,-79.34183343111253,Chinese Restaurant
384,Flemingdon Park,43.72589970000001,-79.340923,Subway,43.72432189860479,-79.33685838010095,Sandwich Place
385,Flemingdon Park,43.72589970000001,-79.340923,Pho 88 發發餐廳,43.72664201962024,-79.3423446449432,Asian Restaurant
386,Flemingdon Park,43.72589970000001,-79.340923,Delimark Cafe,43.72753609649164,-79.33954737355866,Coffee Shop
387,Flemingdon Park,43.72589970000001,-79.340923,Barber Greene Square,43.72765419328632,-79.3408102071437,Shopping Mall
388,Flemingdon Park,43.72589970000001,-79.340923,Anthony's Cafe,43.723686667641005,-79.33670097370272,Café
389,Don Mills South,43.72589970000001,-79.340923,Sorento Restaurant,43.72657509457231,-79.34198930569546,Italian Restaurant
390,Don Mills South,43.72589970000001,-79.340923,Oomomo,43.72642908913988,-79.34328336099873,Discount Store
391,Don Mills South,43.72589970000001,-79.340923,Fitness Connection,43.72747286430573,-79.34170684305083,Gym
392,Don Mills South,43.72589970000001,-79.340923,Tilley Endurables,43.72703319748601,-79.34292634000684,Clothing Store
393,Don Mills South,43.72589970000001,-79.340923,Swiss Chalet Rotisserie & Grill,43.7267367878352,-79.34140272120312,Restaurant
394,Don Mills South,43.72589970000001,-79.340923,Japanese Canadian Cultural Centre,43.726429,-79.334971,Concert Hall
395,Don Mills South,43.72589970000001,-79.340923,Skiis and Biikes,43.726350918006425,-79.34297712786963,Bike Shop
396,Don Mills South,43.72589970000001,-79.340923,Just Hockey Source For Sports,43.72709513128194,-79.34259061584578,Sporting Goods Shop
397,Don Mills South,43.72589970000001,-79.340923,The Beer Store,43.7269871,-79.3414943,Beer Store
398,Don Mills South,43.72589970000001,-79.340923,Genghis Khan Mongolian Grill,43.7269059862849,-79.34121626053623,Asian Restaurant
399,Don Mills South,43.72589970000001,-79.340923,Memories of Japan,43.72734746849249,-79.34136445237439,Japanese Restaurant
400,Don Mills South,43.72589970000001,-79.340923,Tim Hortons,43.72289725323043,-79.33911703526974,Coffee Shop
401,Don Mills South,43.72589970000001,-79.340923,Asian Legend,43.7265905030894,-79.34218786843495,Dim Sum Restaurant
402,Don Mills South,43.72589970000001,-79.340923,Real Canadian Superstore,43.722704,-79.337508,Supermarket
403,Don Mills South,43.72589970000001,-79.340923,GoodLife Fitness North York Don Mills and Eglinton,43.722704,-79.337508,Gym
404,Don Mills South,43.72589970000001,-79.340923,The Beer Store,43.7227042,-79.3375083,Beer Store
405,Don Mills South,43.72589970000001,-79.340923,Congee Star 帝王名粥,43.72658622416194,-79.34183343111253,Chinese Restaurant
